Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Travis Kelce,TE,KAN,0,0,0,0,0,0,0,0,7,9,107,1,0,23.7,16.7,20.2
Davante Adams,WR,GNB,0,0,0,0,0,0,0,0,7,9,106,0,0,17.6,10.6,14.1
Julio Jones,WR,ATL,0,0,0,0,0,0,0,0,5,10,106,2,0,27.6,22.6,25.1
Calvin Ridley,WR,ATL,0,0,0,0,0,0,0,0,8,10,105,1,0,24.5,16.5,20.5
Larry Fitzgerald,WR,ARI,0,0,0,0,0,0,0,0,5,11,104,0,0,15.4,10.4,12.9
Keenan Allen,WR,LAC,0,0,0,0,0,0,0,0,8,15,98,0,0,17.8,9.8,13.8
Emmanuel Sanders,WR,DEN,0,0,0,0,0,0,0,0,11,13,98,1,0,26.8,15.8,21.3
D.J. Moore,WR,CAR,0,0,0,0,0,0,0,0,9,14,89,0,0,17.9,8.9,13.4
Michael Thomas,WR,NOR,0,0,0,0,0,0,0,0,10,13,89,0,0,18.9,8.9,13.9
Marquise Brown,WR,BAL,0,0,0,0,0,0,0,0,8,13,86,0,0,16.6,8.6,12.6
JuJu Smith-Schuster,WR,PIT,0,0,0,0,0,0,0,0,5,8,84,0,0,13.4,8.4,10.9
Cole Beasley,WR,BUF,0,0,0,0,0,0,0,0,4,4,83,0,0,12.3,8.3,10.3
Mike Williams,WR,LAC,0,0,0,0,0,0,0,0,3,5,83,0,0,11.3,8.3,9.8
Robby Anderson,WR,NYJ,0,0,0,0,0,0,0,0,4,6,81,0,0,12.1,8.1,10.1
Tyler Lockett,WR,SEA,0,0,0,0,0,0,0,0,10,12,79,0,0,17.9,7.9,12.9
Marquise Goodwin,WR,SFO,0,0,0,0,0,0,0,0,3,3,77,1,0,16.7,13.7,15.2
Adam Thielen,WR,MIN,0,0,0,0,0,0,0,0,5,8,75,0,0,12.5,7.5,10
Devin Smith,WR,DAL,0,0,0,0,0,0,0,0,3,3,74,1,0,16.4,13.4,14.9
Chris Conley,WR,JAX,0,0,0,0,0,0,0,0,4,5,73,0,0,11.3,7.3,9.3
John Brown,WR,BUF,0,0,0,0,0,0,0,0,7,8,72,0,0,14.2,7.2,10.7
Zach Ertz,TE,PHI,0,0,0,0,0,0,0,0,8,16,72,0,0,15.2,7.2,11.2
Michael Gallup,WR,DAL,0,0,0,0,0,0,0,0,6,8,68,0,0,12.8,6.8,9.8
Darren Waller,TE,OAK,0,0,0,0,0,0,0,0,6,7,63,0,0,12.3,6.3,9.3
Preston Williams,WR,MIA,0,0,0,0,0,0,0,0,4,6,63,0,0,10.3,6.3,8.3
Terry McLaurin,WR,WAS,0,0,0,0,0,0,0,0,5,9,62,1,0,17.2,12.2,14.7
Chad Beebe,WR,MIN,0,0,0,0,0,0,0,0,1,1,61,0,0,7.1,6.1,6.6
Mike Evans,WR,TAM,0,0,0,0,0,0,0,0,4,8,61,0,0,10.1,6.1,8.1
Mecole Hardman,WR,KAN,0,0,0,0,0,0,0,0,4,6,61,1,0,16.1,12.1,14.1
D.K. Metcalf,WR,SEA,0,0,0,0,0,0,0,0,3,7,61,1,0,15.1,12.1,13.6
DJ Chark,WR,JAX,0,0,0,0,0,0,0,0,7,9,55,1,0,18.5,11.5,15
George Kittle,TE,SFO,0,0,0,0,0,0,0,0,3,3,54,0,0,8.4,5.4,6.9
Malik Turner,WR,SEA,0,0,0,0,0,0,0,0,3,3,54,0,0,8.4,5.4,6.9
Will Dissly,TE,SEA,0,0,0,0,0,0,0,0,5,5,50,2,0,22,17,19.5
Mack Hollins,WR,PHI,0,0,0,0,0,0,0,0,5,8,50,0,0,10,5,7.5
Damion Ratley,WR,CLE,0,0,0,0,0,0,0,0,2,3,50,0,0,7,5,6
Stefon Diggs,WR,MIN,0,0,0,0,0,0,0,0,1,7,49,1,1,9.9,8.9,9.4
Tre'Quan Smith,WR,NOR,0,0,0,0,0,0,0,0,3,3,49,0,0,7.9,4.9,6.4
Sammy Watkins,WR,KAN,0,0,0,0,0,0,0,0,6,13,49,0,0,10.9,4.9,7.9
Evan Engram,TE,NYG,0,0,0,0,0,0,0,0,6,8,48,0,0,10.8,4.8,7.8
Tyrell Williams,WR,OAK,0,0,0,0,0,0,0,0,5,7,46,1,0,15.6,10.6,13.1
Damiere Byrd,WR,ARI,0,0,0,0,0,0,0,0,6,7,45,0,0,10.5,4.5,7.5
Amari Cooper,WR,DAL,0,0,0,0,0,0,0,0,4,5,44,1,0,14.4,10.4,12.4
T.Y. Hilton,WR,IND,0,0,0,0,0,0,0,0,4,6,43,1,0,14.3,10.3,12.3
Marvin Jones,WR,DET,0,0,0,0,0,0,0,0,5,6,43,0,0,9.3,4.3,6.8
Allen Robinson,WR,CHI,0,0,0,0,0,0,0,0,4,7,41,0,0,8.1,4.1,6.1
Jamison Crowder,WR,NYJ,0,0,0,0,0,0,0,0,4,6,40,0,0,8,4,6
Will Fuller,WR,HOU,0,0,0,0,0,0,0,0,4,7,40,0,0,8,4,6
DeAndre Hopkins,WR,HOU,0,0,0,0,0,0,0,0,5,8,40,0,0,9,4,6.5
Courtland Sutton,WR,DEN,0,0,0,0,0,0,0,0,4,7,40,0,0,8,4,6
Phillip Dorsett,WR,NWE,0,0,0,0,0,0,0,0,3,3,39,0,0,6.9,3.9,5.4
Delanie Walker,TE,TEN,0,0,0,0,0,0,0,0,4,6,39,0,0,7.9,3.9,5.9
Corey Davis,WR,TEN,0,0,0,0,0,0,0,0,3,5,38,0,0,6.8,3.8,5.3
T.J. Jones,WR,NYG,0,0,0,0,0,0,0,0,3,4,38,1,0,12.8,9.8,11.3
Vance McDonald,TE,PIT,0,0,0,0,0,0,0,0,7,7,38,2,0,22.8,15.8,19.3
Kenny Stills,WR,HOU,0,0,0,0,0,0,0,0,2,3,38,0,0,5.8,3.8,4.8
Trey Quinn,WR,WAS,0,0,0,0,0,0,0,0,4,7,36,0,0,7.6,3.6,5.6
Austin Hooper,TE,ATL,0,0,0,0,0,0,0,0,4,6,34,0,0,7.4,3.4,5.4
Derek Carrier,TE,OAK,0,0,0,0,0,0,0,0,3,5,33,0,0,6.3,3.3,4.8
Noah Fant,TE,DEN,0,0,0,0,0,0,0,0,4,4,33,0,0,7.3,3.3,5.3
Matt LaCosse,TE,NWE,0,0,0,0,0,0,0,0,2,2,33,0,0,5.3,3.3,4.3
Jarvis Landry,WR,CLE,0,0,0,0,0,0,0,0,3,7,32,0,0,6.2,3.2,4.7
KeeSean Johnson,WR,ARI,0,0,0,0,0,0,0,0,1,2,31,0,0,4.1,3.1,3.6
Cody Latimer,WR,NYG,0,0,0,0,0,0,0,0,3,5,30,0,0,6,3,4.5
Hunter Renfrow,WR,OAK,0,0,0,0,0,0,0,0,4,8,30,0,0,7,3,5
Vernon Davis,TE,WAS,0,0,0,0,0,0,0,0,3,4,29,0,0,5.9,2.9,4.4
Cody Core,WR,NYG,0,0,0,0,0,0,0,0,3,5,28,0,0,5.8,2.8,4.3
Dontrelle Inman,WR,LAC,0,0,0,0,0,0,0,0,1,2,28,0,0,3.8,2.8,3.3
James O'Shaughnessy,TE,JAX,0,0,0,0,0,0,0,0,4,4,28,0,0,6.8,2.8,4.8
Jordan Akins,TE,HOU,0,0,0,0,0,0,0,0,2,3,25,0,0,4.5,2.5,3.5
Geronimo Allison,WR,GNB,0,0,0,0,0,0,0,0,4,4,25,1,1,10.5,6.5,8.5
A.J. Brown,WR,TEN,0,0,0,0,0,0,0,0,3,5,25,0,0,5.5,2.5,4
Jared Cook,TE,NOR,0,0,0,0,0,0,0,0,2,7,25,0,0,4.5,2.5,3.5
Eric Ebron,TE,IND,0,0,0,0,0,0,0,0,3,4,25,1,0,11.5,8.5,10
Drew Sample,TE,CIN,0,0,0,0,0,0,0,0,2,3,25,0,0,4.5,2.5,3.5
Jason Witten,TE,DAL,0,0,0,0,0,0,0,0,4,4,25,1,0,12.5,8.5,10.5
Ben Braunecker,TE,CHI,0,0,0,0,0,0,0,0,2,3,24,0,0,4.4,2.4,3.4
Chester Rogers,WR,IND,0,0,0,0,0,0,0,0,3,4,24,0,0,5.4,2.4,3.9
Adam Shaheen,TE,CHI,0,0,0,0,0,0,0,0,3,3,24,0,0,5.4,2.4,3.9
Tajae Sharpe,WR,TEN,0,0,0,0,0,0,0,0,2,2,24,0,0,4.4,2.4,3.4
Durham Smythe,TE,MIA,0,0,0,0,0,0,0,0,1,1,24,0,0,3.4,2.4,2.9
James Washington,WR,PIT,0,0,0,0,0,0,0,0,2,3,23,0,0,4.3,2.3,3.3
Blake Jarwin,TE,DAL,0,0,0,0,0,0,0,0,1,1,22,0,0,3.2,2.2,2.7
Jack Doyle,TE,IND,0,0,0,0,0,0,0,0,2,3,21,0,0,4.1,2.1,3.1
Jeff Heuerman,TE,DEN,0,0,0,0,0,0,0,0,4,5,21,0,0,6.1,2.1,4.1
Tyler Higbee,TE,LAR,0,0,0,0,0,0,0,0,2,3,21,0,0,4.1,2.1,3.1
Maxx Williams,TE,ARI,0,0,0,0,0,0,0,0,1,1,21,0,0,3.1,2.1,2.6
Josh Gordon,WR,NWE,0,0,0,0,0,0,0,0,2,5,19,0,0,3.9,1.9,2.9
Russell Shepard,WR,NYG,0,0,0,0,0,0,0,0,2,3,19,0,0,3.9,1.9,2.9
Marquez Valdes-Scantling,WR,GNB,0,0,0,0,0,0,0,0,3,5,19,0,0,4.9,1.9,3.4
Jesse James,TE,DET,0,0,0,0,0,0,0,0,3,4,18,0,0,4.8,1.8,3.3
Dawson Knox,TE,BUF,0,0,0,0,0,0,0,0,1,4,18,0,0,2.8,1.8,2.3
Diontae Johnson,WR,PIT,0,0,0,0,0,0,0,0,1,4,17,0,0,2.7,1.7,2.2
Taysom Hill,QB,NOR,0,0,0,0,0,0,0,0,2,3,16,0,0,3.6,1.6,2.6
Paul Richardson,WR,WAS,0,0,0,0,0,0,0,0,3,3,16,1,0,10.6,7.6,9.1
Mohamed Sanu,WR,ATL,0,0,0,0,0,0,0,0,4,7,16,0,0,5.6,1.6,3.6
DaeSean Hamilton,WR,DEN,0,0,0,0,0,0,0,0,2,6,15,0,0,3.5,1.5,2.5
Jarius Wright,WR,CAR,0,0,0,0,0,0,0,0,2,6,15,0,0,3.5,1.5,2.5
Nick Boyle,TE,BAL,0,0,0,0,0,0,0,0,1,3,14,0,0,2.4,1.4,1.9
Alex Erickson,WR,CIN,0,0,0,0,0,0,0,0,1,3,14,0,0,2.4,1.4,1.9
Zay Jones,WR,BUF,0,0,0,0,0,0,0,0,1,3,14,0,0,2.4,1.4,1.9
Geoff Swaim,TE,JAX,0,0,0,0,0,0,0,0,3,4,14,0,0,4.4,1.4,2.9
Michael Crabtree,WR,ARI,0,0,0,0,0,0,0,0,2,3,13,0,0,3.3,1.3,2.3
Allen Hurns,WR,MIA,0,0,0,0,0,0,0,0,1,2,13,0,0,2.3,1.3,1.8
Nick Vannett,TE,SEA,0,0,0,0,0,0,0,0,1,1,13,0,0,2.3,1.3,1.8
Parris Campbell,WR,IND,0,0,0,0,0,0,0,0,1,1,12,1,0,8.2,7.2,7.7
Chris Hogan,WR,CAR,0,0,0,0,0,0,0,0,1,1,12,0,0,2.2,1.2,1.7
Jake Kumerow,WR,GNB,0,0,0,0,0,0,0,0,1,1,12,0,0,2.2,1.2,1.7
Miles Boykin,WR,BAL,0,0,0,0,0,0,0,0,1,3,11,0,0,2.1,1.1,1.6
Mike Gesicki,TE,MIA,0,0,0,0,0,0,0,0,1,2,11,0,0,2.1,1.1,1.6
Darius Jennings,WR,TEN,0,0,0,0,0,0,0,0,1,1,11,0,0,2.1,1.1,1.6
Jeremy Sprinkle,TE,WAS,0,0,0,0,0,0,0,0,1,1,11,0,0,2.1,1.1,1.6
Cameron Brate,TE,TAM,0,0,0,0,0,0,0,0,2,2,10,0,0,3,1,2
Tyler Eifert,TE,CIN,0,0,0,0,0,0,0,0,3,5,9,1,0,9.9,6.9,8.4
Darren Fells,TE,HOU,0,0,0,0,0,0,0,0,1,3,9,0,0,1.9,0.9,1.4
Virgil Green,TE,LAC,0,0,0,0,0,0,0,0,1,2,9,0,0,1.9,0.9,1.4
Dare Ogunbowale,RB,TAM,0,0,0,0,0,0,0,0,1,1,9,0,0,1.9,0.9,1.4
Kyle Rudolph,TE,MIN,0,0,0,0,0,0,0,0,3,4,9,0,0,3.9,0.9,2.4
Rhett Ellison,TE,NYG,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Lee Smith,TE,BUF,0,0,0,0,0,0,0,0,1,1,8,0,0,1.8,0.8,1.3
Keke Coutee,WR,HOU,0,0,0,0,0,0,0,0,2,4,7,0,0,2.7,0.7,1.7
Troy Fumagalli,TE,DEN,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
T.J. Hockenson,TE,DET,0,0,0,0,0,0,0,0,1,3,7,0,0,1.7,0.7,1.2
Richie James,WR,SFO,0,0,0,0,0,0,0,0,1,4,7,0,0,1.7,0.7,1.2
Logan Thomas,TE,DET,0,0,0,0,0,0,0,0,1,1,7,0,0,1.7,0.7,1.2
Charles Clay,TE,ARI,0,0,0,0,0,0,0,0,1,2,6,0,0,1.6,0.6,1.1
Nick O'Leary,TE,MIA,0,0,0,0,0,0,0,0,1,1,6,0,0,1.6,0.6,1.1
Auden Tate,WR,CIN,0,0,0,0,0,0,0,0,1,2,6,0,0,1.6,0.6,1.1
De'Anthony Thomas,WR,KAN,0,0,0,0,0,0,0,0,1,1,6,0,0,1.6,0.6,1.1
Damion Willis,WR,CIN,0,0,0,0,0,0,0,0,1,3,6,0,0,1.6,0.6,1.1
Josh Bellamy,WR,NYJ,0,0,0,0,0,0,0,0,1,2,5,0,0,1.5,0.5,1
Trey Burton,TE,CHI,0,0,0,0,0,0,0,0,2,3,5,0,0,2.5,0.5,1.5
Willie Snead,WR/RS,BAL,0,0,0,0,0,0,0,0,1,1,5,0,0,1.5,0.5,1
Darren Sproles,RB,PHI,0,0,0,0,0,0,0,0,2,3,5,0,0,2.5,0.5,1.5
JJ Arcega-Whiteside,WR,PHI,0,0,0,0,0,0,0,0,1,4,4,0,0,1.4,0.4,0.9
Kendrick Bourne,WR,SFO,0,0,0,0,0,0,0,0,1,2,4,0,0,1.4,0.4,0.9
Demetrius Harris,TE,CLE,0,0,0,0,0,0,0,0,1,1,4,0,0,1.4,0.4,0.9
Luke Stocker,TE,ATL,0,0,0,0,0,0,0,0,1,1,4,0,0,1.4,0.4,0.9
Patrick Ricard,FB/DL,BAL,0,0,0,0,0,0,0,0,1,1,3,0,0,1.3,0.3,0.8
Derek Watt,FB,LAC,0,0,0,0,0,0,0,0,1,2,3,0,0,1.3,0.3,0.8
Dede Westbrook,WR,JAX,0,0,0,0,0,0,0,0,1,5,3,0,0,1.3,0.3,0.8
Anthony Miller,WR,CHI,0,0,0,0,0,0,0,0,1,1,2,0,0,1.2,0.2,0.7
Hayden Hurst,TE,BAL,0,0,0,0,0,0,0,0,1,1,1,1,0,7.1,6.1,6.6
David Quessenberry,OL,TEN,0,0,0,0,0,0,0,0,1,1,1,1,0,7.1,6.1,6.6
Ryan Switzer,WR,PIT,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0.5
Irv Smith,TE,MIN,0,0,0,0,0,0,0,0,1,2,-1,0,0,0.9,-0.1,0.4
Demaryius Thomas,WR,NYJ,0,0,0,0,0,0,0,0,1,2,-1,0,0,0.9,-0.1,0.4
Ryan Grant,WR,OAK,0,0,0,0,0,0,0,0,1,5,-2,0,0,0.8,-0.2,0.3
Deonte Harris,WR/RS,NOR,0,0,0,0,0,0,0,0,1,1,-7,0,0,0.3,-0.7,-0.2
Ray-Ray McCloud,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Skura,G/C,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey Clement,RB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2
Bobo Wilson,WR,TAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0